node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
468 469 6 0.9665 -1.8894 -6.8998 0.9886 -1.9503 -7.0279 0.0513 0.1436 1.0000 0.1000 0.0000 1.9264 4.0000 
469 470 6 0.9886 -1.9503 -7.0279 1.0411 -2.0602 -7.2922 0.0513 0.2911 1.0000 0.1000 0.0000 2.0552 4.0000 
470 471 6 1.0411 -2.0602 -7.2922 1.0663 -2.2000 -7.5910 0.0513 0.3308 1.0000 0.1000 0.0000 2.2024 4.0000 
471 472 6 1.0663 -2.2000 -7.5910 1.1208 -2.2631 -7.7728 0.0513 0.2001 1.0000 0.1000 0.0000 2.2919 4.0000 
472 473 6 1.1208 -2.2631 -7.7728 1.1301 -2.3139 -8.0105 0.0513 0.2432 1.0000 0.1000 0.0000 2.4011 4.0000 
473 474 6 1.1301 -2.3139 -8.0105 1.1385 -2.4003 -8.2631 0.0513 0.2671 1.0000 0.1000 0.0000 2.5216 4.0000 
474 475 6 1.1385 -2.4003 -8.2631 1.1081 -2.4911 -8.5491 0.0513 0.3016 1.0000 0.1000 0.0000 2.6584 4.0000 
475 476 6 1.1081 -2.4911 -8.5491 1.0868 -2.5908 -8.7368 0.0513 0.2136 1.0000 0.1000 0.0000 2.7557 4.0000 
476 477 6 1.0868 -2.5908 -8.7368 1.0623 -2.6446 -8.8685 0.0513 0.1444 1.0000 0.1000 0.0000 2.8217 4.0000 
477 478 6 1.0623 -2.6446 -8.8685 0.9047 -2.8313 -9.1885 0.0513 0.4026 1.0000 0.1000 0.0000 3.0067 4.0000 
478 479 6 0.9047 -2.8313 -9.1885 0.7395 -3.0278 -9.4318 0.0513 0.3537 1.0000 0.1000 0.0000 3.1704 4.0000 
479 480 6 0.7395 -3.0278 -9.4318 0.7067 -3.0715 -9.4785 0.0513 0.0718 1.0000 0.1000 0.0000 3.2038 4.0000 
480 481 6 0.7067 -3.0715 -9.4785 0.6334 -3.1729 -9.5924 0.0513 0.1692 1.0000 0.1000 0.0000 3.2826 4.0000 
481 482 6 0.6334 -3.1729 -9.5924 0.4866 -3.3650 -9.7888 0.0513 0.3115 1.0000 0.1000 0.0000 3.4283 4.0000 
482 483 6 0.4866 -3.3650 -9.7888 0.3480 -3.5465 -9.9702 0.0513 0.2917 1.0000 0.1000 0.0000 3.5655 4.0000 
483 484 6 0.3480 -3.5465 -9.9702 0.2554 -3.6548 -10.0881 0.0513 0.1849 1.0000 0.1000 0.0000 3.6529 4.0000 
484 485 6 0.2554 -3.6548 -10.0881 0.1108 -3.8208 -10.2742 0.0513 0.2882 1.0000 0.1000 0.0000 3.7897 4.0000 
485 486 6 0.1108 -3.8208 -10.2742 -0.0244 -4.0516 -10.4253 0.0513 0.3072 1.0000 0.1000 0.0000 3.9364 4.0000 
486 487 6 -0.0244 -4.0516 -10.4253 -0.1301 -4.2247 -10.5387 0.0513 0.2325 1.0000 0.1000 0.0000 4.0480 4.0000 
487 488 6 -0.1301 -4.2247 -10.5387 -0.1954 -4.3186 -10.6231 0.0513 0.1420 1.0000 0.1000 0.0000 4.1164 4.0000 
488 489 6 -0.1954 -4.3186 -10.6231 -0.3060 -4.5749 -10.8616 0.0513 0.3672 1.0000 0.1000 0.0000 4.2942 4.0000 
489 490 6 -0.3060 -4.5749 -10.8616 -0.3992 -4.7915 -11.0487 0.0513 0.3010 1.0000 0.1000 0.0000 4.4409 4.0000 
490 491 6 -0.3992 -4.7915 -11.0487 -0.5072 -5.0044 -11.2583 0.0513 0.3177 1.0000 0.1000 0.0000 4.5967 4.0000 
491 492 6 -0.5072 -5.0044 -11.2583 -0.6403 -5.2026 -11.4749 0.0513 0.3224 1.0000 0.1000 0.0000 4.7558 4.0000 
492 493 6 -0.6403 -5.2026 -11.4749 -0.7106 -5.2853 -11.5788 0.0513 0.1502 1.0000 0.1000 0.0000 4.8303 4.0000 
493 494 6 -0.7106 -5.2853 -11.5788 -0.8726 -5.4561 -11.9250 0.0513 0.4186 1.0000 0.1000 0.0000 5.0391 4.0000 
494 495 6 -0.8726 -5.4561 -11.9250 -0.9745 -5.5507 -12.1289 0.0513 0.2468 1.0000 0.1000 0.0000 5.1630 4.0000 
495 496 6 -0.9745 -5.5507 -12.1289 -1.1057 -5.6806 -12.3995 0.0513 0.3275 1.0000 0.1000 0.0000 5.3284 4.0000 
496 497 6 -1.1057 -5.6806 -12.3995 -1.2073 -5.7745 -12.6278 0.0513 0.2670 1.0000 0.1000 0.0000 5.4641 4.0000 
497 498 6 -1.2073 -5.7745 -12.6278 -1.2930 -5.8577 -12.7998 0.0513 0.2094 1.0000 0.1000 0.0000 5.5710 4.0000 
498 499 6 -1.2930 -5.8577 -12.7998 -1.4363 -5.9165 -13.0163 0.0513 0.2662 1.0000 0.1000 0.0000 5.7076 4.0000 
499 500 6 -1.4363 -5.9165 -13.0163 -1.6217 -6.0288 -13.2781 0.0513 0.3399 1.0000 0.1000 0.0000 5.8831 4.0000 
500 501 6 -1.6217 -6.0288 -13.2781 -1.7131 -6.0883 -13.3948 0.0513 0.1597 1.0000 0.1000 0.0000 5.9660 4.0000 
501 502 6 -1.7131 -6.0883 -13.3948 -1.7483 -6.1105 -13.4452 0.0513 0.0653 1.0000 0.1000 0.0000 6.0000 4.0000 
456 503 445 0.2705 -0.1659 -3.7208 0.6968 -0.1396 -3.7905 0.0321 0.4328 1.0000 1.0000 0.0000 5.9636 2.0000 
503 504 445 0.6968 -0.1396 -3.7905 0.7604 -0.1290 -3.8099 0.0321 0.0672 1.0000 1.0000 0.0000 6.0000 2.0000 
457 505 448 0.3767 -0.3519 -4.1136 0.3942 -0.3794 -4.1081 0.0334 0.0330 1.0000 1.0000 0.0000 6.0000 2.0000 
506 507 7 0.0000 0.0000 -3.1000 0.4455 0.3998 -3.4245 0.0528 0.6809 1.0000 0.1000 0.0000 0.3697 4.0000 
507 508 7 0.4455 0.3998 -3.4245 0.7107 0.7029 -3.6033 0.0528 0.4406 1.0000 0.1000 0.0000 0.6113 4.0000 
508 509 7 0.7107 0.7029 -3.6033 0.8465 0.8627 -3.7067 0.0528 0.2338 1.0000 0.1000 0.0000 0.7403 4.0000 
509 510 7 0.8465 0.8627 -3.7067 0.9691 1.0040 -3.7638 0.0528 0.1956 1.0000 0.1000 0.0000 0.8486 4.0000 
510 511 7 0.9691 1.0040 -3.7638 1.1178 1.1678 -3.8067 0.0528 0.2254 1.0000 0.1000 0.0000 0.9739 4.0000 
511 512 7 1.1178 1.1678 -3.8067 1.1370 1.1880 -3.8112 0.0528 0.0282 1.0000 0.1000 0.0000 0.9896 4.0000 
512 513 7 1.1370 1.1880 -3.8112 1.2763 1.3282 -3.8629 0.0528 0.2042 1.0000 0.1000 0.0000 1.1037 4.0000 
513 514 7 1.2763 1.3282 -3.8629 1.3631 1.4336 -3.8868 0.0528 0.1386 1.0000 0.1000 0.0000 1.1813 4.0000 
514 515 7 1.3631 1.4336 -3.8868 1.5549 1.6713 -3.9303 0.0528 0.3086 1.0000 0.1000 0.0000 1.3548 4.0000 
515 516 7 1.5549 1.6713 -3.9303 1.6750 1.9538 -4.0059 0.0528 0.3161 1.0000 0.1000 0.0000 1.5336 4.0000 
516 517 7 1.6750 1.9538 -4.0059 1.8024 2.2368 -4.0992 0.0528 0.3241 1.0000 0.1000 0.0000 1.7180 4.0000 
517 518 7 1.8024 2.2368 -4.0992 1.9221 2.4902 -4.1912 0.0528 0.2950 1.0000 0.1000 0.0000 1.8868 4.0000 
518 519 7 1.9221 2.4902 -4.1912 2.0031 2.7066 -4.2576 0.0528 0.2404 1.0000 0.1000 0.0000 2.0250 4.0000 
519 520 7 2.0031 2.7066 -4.2576 2.0694 2.8860 -4.3178 0.0528 0.2005 1.0000 0.1000 0.0000 2.1408 4.0000 
520 521 7 2.0694 2.8860 -4.3178 2.1469 3.1486 -4.4330 0.0528 0.2970 1.0000 0.1000 0.0000 2.3131 4.0000 
521 522 7 2.1469 3.1486 -4.4330 2.1988 3.3136 -4.5089 0.0528 0.1889 1.0000 0.1000 0.0000 2.4232 4.0000 
522 523 7 2.1988 3.3136 -4.5089 2.2667 3.5434 -4.6180 0.0528 0.2633 1.0000 0.1000 0.0000 2.5773 4.0000 
523 524 7 2.2667 3.5434 -4.6180 2.3389 3.7788 -4.6893 0.0528 0.2563 1.0000 0.1000 0.0000 2.7280 4.0000 
524 525 7 2.3389 3.7788 -4.6893 2.4389 4.1068 -4.7740 0.0528 0.3533 1.0000 0.1000 0.0000 2.9370 4.0000 
525 526 7 2.4389 4.1068 -4.7740 2.5006 4.3028 -4.8135 0.0528 0.2092 1.0000 0.1000 0.0000 3.0615 4.0000 
526 527 7 2.5006 4.3028 -4.8135 2.5422 4.6869 -4.7283 0.0528 0.3956 1.0000 0.1000 0.0000 3.2982 4.0000 
527 528 7 2.5422 4.6869 -4.7283 2.5587 4.7953 -4.7103 0.0528 0.1111 1.0000 0.1000 0.0000 3.3650 4.0000 
528 529 7 2.5587 4.7953 -4.7103 2.5787 5.0510 -4.6628 0.0528 0.2608 1.0000 0.1000 0.0000 3.5224 4.0000 
529 530 7 2.5787 5.0510 -4.6628 2.5959 5.2713 -4.6218 0.0528 0.2248 1.0000 0.1000 0.0000 3.6587 4.0000 
530 531 7 2.5959 5.2713 -4.6218 2.6205 5.5908 -4.5586 0.0528 0.3266 1.0000 0.1000 0.0000 3.8577 4.0000 
531 532 7 2.6205 5.5908 -4.5586 2.6303 5.8453 -4.4743 0.0528 0.2683 1.0000 0.1000 0.0000 4.0222 4.0000 
532 533 7 2.6303 5.8453 -4.4743 2.6031 6.1270 -4.4458 0.0528 0.2845 1.0000 0.1000 0.0000 4.1977 4.0000 
533 534 7 2.6031 6.1270 -4.4458 2.5917 6.2356 -4.4339 0.0528 0.1098 1.0000 0.1000 0.0000 4.2656 4.0000 
534 535 7 2.5917 6.2356 -4.4339 2.5626 6.4283 -4.4333 0.0528 0.1949 1.0000 0.1000 0.0000 4.3867 4.0000 
535 536 7 2.5626 6.4283 -4.4333 2.5315 6.5772 -4.4310 0.0528 0.1522 1.0000 0.1000 0.0000 4.4815 4.0000 
536 537 7 2.5315 6.5772 -4.4310 2.4981 6.7341 -4.4297 0.0528 0.1604 1.0000 0.1000 0.0000 4.5817 4.0000 
537 538 7 2.4981 6.7341 -4.4297 2.4575 6.9057 -4.4144 0.0528 0.1770 1.0000 0.1000 0.0000 4.6928 4.0000 
538 539 7 2.4575 6.9057 -4.4144 2.4264 7.0505 -4.4022 0.0528 0.1487 1.0000 0.1000 0.0000 4.7863 4.0000 
539 540 7 2.4264 7.0505 -4.4022 2.3914 7.2554 -4.3878 0.0528 0.2084 1.0000 0.1000 0.0000 4.9179 4.0000 
540 541 7 2.3914 7.2554 -4.3878 2.3725 7.3715 -4.3797 0.0528 0.1178 1.0000 0.1000 0.0000 4.9926 4.0000 
541 542 7 2.3725 7.3715 -4.3797 2.3521 7.4554 -4.3673 0.0528 0.0873 1.0000 0.1000 0.0000 5.0480 4.0000 
542 543 7 2.3521 7.4554 -4.3673 2.3126 7.7006 -4.3275 0.0528 0.2515 1.0000 0.1000 0.0000 5.2083 4.0000 
543 544 7 2.3126 7.7006 -4.3275 2.2718 7.9833 -4.2815 0.0528 0.2894 1.0000 0.1000 0.0000 5.3937 4.0000 
544 545 7 2.2718 7.9833 -4.2815 2.2269 8.2731 -4.2434 0.0528 0.2957 1.0000 0.1000 0.0000 5.5844 4.0000 
545 546 7 2.2269 8.2731 -4.2434 2.1799 8.4325 -4.2349 0.0528 0.1664 1.0000 0.1000 0.0000 5.6922 4.0000 
546 547 7 2.1799 8.4325 -4.2349 2.1198 8.6608 -4.2264 0.0528 0.2362 1.0000 0.1000 0.0000 5.8459 4.0000 
547 548 7 2.1198 8.6608 -4.2264 2.0948 8.7577 -4.2205 0.0528 0.1003 1.0000 0.1000 0.0000 5.9114 4.0000 
548 549 7 2.0948 8.7577 -4.2205 2.0529 8.8864 -4.2191 0.0528 0.1353 1.0000 0.1000 0.0000 6.0000 4.0000 
507 550 494 0.4455 0.3998 -3.4245 0.3731 1.0557 -3.5031 0.0297 0.6645 1.0000 1.0000 0.0000 6.0000 2.0000 
551 552 8 0.0000 0.0000 -3.1000 -0.0919 0.0451 -3.5982 0.0503 0.5086 1.0000 0.1000 0.0000 0.1986 4.0000 
552 553 8 -0.0919 0.0451 -3.5982 -0.1960 0.1753 -3.9087 0.0503 0.3524 1.0000 0.1000 0.0000 0.3373 4.0000 
553 554 8 -0.1960 0.1753 -3.9087 -0.2529 0.3628 -4.3037 0.0503 0.4409 1.0000 0.1000 0.0000 0.5121 4.0000 
554 555 8 -0.2529 0.3628 -4.3037 -0.2614 0.5248 -4.6580 0.0503 0.3897 1.0000 0.1000 0.0000 0.6678 4.0000 
555 556 8 -0.2614 0.5248 -4.6580 -0.2921 0.6194 -4.8438 0.0503 0.2108 1.0000 0.1000 0.0000 0.7525 4.0000 
556 557 8 -0.2921 0.6194 -4.8438 -0.3188 0.6782 -4.9695 0.0503 0.1413 1.0000 0.1000 0.0000 0.8095 4.0000 
557 558 8 -0.3188 0.6782 -4.9695 -0.3773 0.8034 -5.2365 0.0503 0.3007 1.0000 0.1000 0.0000 0.9312 4.0000 
558 559 8 -0.3773 0.8034 -5.2365 -0.3954 0.8446 -5.3171 0.0503 0.0923 1.0000 0.1000 0.0000 0.9687 4.0000 
559 560 8 -0.3954 0.8446 -5.3171 -0.4607 0.9520 -5.5376 0.0503 0.2538 1.0000 0.1000 0.0000 1.0722 4.0000 
560 561 8 -0.4607 0.9520 -5.5376 -0.5100 1.0427 -5.7278 0.0503 0.2164 1.0000 0.1000 0.0000 1.1608 4.0000 
561 562 8 -0.5100 1.0427 -5.7278 -0.5778 1.1445 -5.9411 0.0503 0.2458 1.0000 0.1000 0.0000 1.2620 4.0000 
562 563 8 -0.5778 1.1445 -5.9411 -0.6026 1.2264 -6.1067 0.0503 0.1864 1.0000 0.1000 0.0000 1.3390 4.0000 
563 564 8 -0.6026 1.2264 -6.1067 -0.5862 1.2902 -6.4110 0.0503 0.3113 1.0000 0.1000 0.0000 1.4682 4.0000 
564 565 8 -0.5862 1.2902 -6.4110 -0.5832 1.3477 -6.6524 0.0503 0.2482 1.0000 0.1000 0.0000 1.5718 4.0000 
565 566 8 -0.5832 1.3477 -6.6524 -0.5750 1.3774 -6.7925 0.0503 0.1434 1.0000 0.1000 0.0000 1.6319 4.0000 
566 567 8 -0.5750 1.3774 -6.7925 -0.5751 1.3908 -6.8450 0.0503 0.0542 1.0000 0.1000 0.0000 1.6547 4.0000 
567 568 8 -0.5751 1.3908 -6.8450 -0.5633 1.4344 -6.9551 0.0503 0.1190 1.0000 0.1000 0.0000 1.7047 4.0000 
568 569 8 -0.5633 1.4344 -6.9551 -0.5443 1.5032 -7.1479 0.0503 0.2056 1.0000 0.1000 0.0000 1.7915 4.0000 
569 570 8 -0.5443 1.5032 -7.1479 -0.5111 1.5944 -7.4482 0.0503 0.3157 1.0000 0.1000 0.0000 1.9253 4.0000 
570 571 8 -0.5111 1.5944 -7.4482 -0.4929 1.6676 -7.6053 0.0503 0.1743 1.0000 0.1000 0.0000 1.9996 4.0000 
571 572 8 -0.4929 1.6676 -7.6053 -0.4268 1.8291 -7.9432 0.0503 0.3802 1.0000 0.1000 0.0000 2.1626 4.0000 
572 573 8 -0.4268 1.8291 -7.9432 -0.3957 1.9038 -8.0982 0.0503 0.1748 1.0000 0.1000 0.0000 2.2379 4.0000 
573 574 8 -0.3957 1.9038 -8.0982 -0.3910 1.9128 -8.1172 0.0503 0.0216 1.0000 0.1000 0.0000 2.2472 4.0000 
574 575 8 -0.3910 1.9128 -8.1172 -0.3871 1.9218 -8.1336 0.0503 0.0191 1.0000 0.1000 0.0000 2.2555 4.0000 
575 576 8 -0.3871 1.9218 -8.1336 -0.3851 1.9266 -8.1421 0.0503 0.0100 1.0000 0.1000 0.0000 2.2598 4.0000 
576 577 8 -0.3851 1.9266 -8.1421 -0.3685 1.9965 -8.2977 0.0503 0.1714 1.0000 0.1000 0.0000 2.3340 4.0000 
577 578 8 -0.3685 1.9965 -8.2977 -0.3198 2.0602 -8.4621 0.0503 0.1829 1.0000 0.1000 0.0000 2.4135 4.0000 
578 579 8 -0.3198 2.0602 -8.4621 -0.2307 2.1737 -8.7350 0.0503 0.3087 1.0000 0.1000 0.0000 2.5483 4.0000 
579 580 8 -0.2307 2.1737 -8.7350 -0.2010 2.2450 -8.9136 0.0503 0.1946 1.0000 0.1000 0.0000 2.6337 4.0000 
580 581 8 -0.2010 2.2450 -8.9136 -0.0976 2.3922 -9.1977 0.0503 0.3363 1.0000 0.1000 0.0000 2.7821 4.0000 
581 582 8 -0.0976 2.3922 -9.1977 -0.0201 2.5157 -9.4973 0.0503 0.3331 1.0000 0.1000 0.0000 2.9302 4.0000 
582 583 8 -0.0201 2.5157 -9.4973 0.0234 2.5961 -9.6864 0.0503 0.2100 1.0000 0.1000 0.0000 3.0241 4.0000 
583 584 8 0.0234 2.5961 -9.6864 0.0712 2.7801 -9.8637 0.0503 0.2600 1.0000 0.1000 0.0000 3.1409 4.0000 
584 585 8 0.0712 2.7801 -9.8637 0.1534 2.9643 -10.0489 0.0503 0.2738 1.0000 0.1000 0.0000 3.2646 4.0000 
585 586 8 0.1534 2.9643 -10.0489 0.2408 3.1616 -10.2672 0.0503 0.3070 1.0000 0.1000 0.0000 3.4041 4.0000 
586 587 8 0.2408 3.1616 -10.2672 0.3005 3.3020 -10.4315 0.0503 0.2242 1.0000 0.1000 0.0000 3.5067 4.0000 
587 588 8 0.3005 3.3020 -10.4315 0.3815 3.4972 -10.6620 0.0503 0.3127 1.0000 0.1000 0.0000 3.6504 4.0000 
588 589 8 0.3815 3.4972 -10.6620 0.4521 3.6449 -10.8398 0.0503 0.2417 1.0000 0.1000 0.0000 3.7622 4.0000 
589 590 8 0.4521 3.6449 -10.8398 0.4893 3.7252 -10.9473 0.0503 0.1392 1.0000 0.1000 0.0000 3.8269 4.0000 
590 591 8 0.4893 3.7252 -10.9473 0.5121 3.7692 -11.0070 0.0503 0.0777 1.0000 0.1000 0.0000 3.8631 4.0000 
591 592 8 0.5121 3.7692 -11.0070 0.5879 4.0290 -11.2541 0.0503 0.3664 1.0000 0.1000 0.0000 4.0345 4.0000 
592 593 8 0.5879 4.0290 -11.2541 0.6278 4.1819 -11.4491 0.0503 0.2510 1.0000 0.1000 0.0000 4.1528 4.0000 
593 594 8 0.6278 4.1819 -11.4491 0.6510 4.3695 -11.6662 0.0503 0.2878 1.0000 0.1000 0.0000 4.2892 4.0000 
594 595 8 0.6510 4.3695 -11.6662 0.6511 4.5668 -11.8717 0.0503 0.2849 1.0000 0.1000 0.0000 4.4250 4.0000 
595 596 8 0.6511 4.5668 -11.8717 0.6370 4.9513 -12.2411 0.0503 0.5333 1.0000 0.1000 0.0000 4.6818 4.0000 
596 597 8 0.6370 4.9513 -12.2411 0.6076 5.2297 -12.4619 0.0503 0.3566 1.0000 0.1000 0.0000 4.8552 4.0000 
597 598 8 0.6076 5.2297 -12.4619 0.5188 5.5406 -12.7266 0.0503 0.4179 1.0000 0.1000 0.0000 5.0602 4.0000 
598 599 8 0.5188 5.5406 -12.7266 0.4405 5.7606 -12.9097 0.0503 0.2967 1.0000 0.1000 0.0000 5.2070 4.0000 
599 600 8 0.4405 5.7606 -12.9097 0.3356 6.1370 -13.1721 0.0503 0.4706 1.0000 0.1000 0.0000 5.4419 4.0000 
600 601 8 0.3356 6.1370 -13.1721 0.2866 6.3563 -13.3276 0.0503 0.2733 1.0000 0.1000 0.0000 5.5795 4.0000 
601 602 8 0.2866 6.3563 -13.3276 0.2153 6.6399 -13.5159 0.0503 0.3478 1.0000 0.1000 0.0000 5.7559 4.0000 
602 603 8 0.2153 6.6399 -13.5159 0.1884 6.7306 -13.5736 0.0503 0.1107 1.0000 0.1000 0.0000 5.8124 4.0000 
603 604 8 0.1884 6.7306 -13.5736 0.1337 6.8779 -13.6580 0.0503 0.1784 1.0000 0.1000 0.0000 5.9037 4.0000 
604 605 8 0.1337 6.8779 -13.6580 0.0832 7.0305 -13.7540 0.0503 0.1873 1.0000 0.1000 0.0000 6.0000 4.0000 
552 606 536 -0.0919 0.0451 -3.5982 -0.8887 -0.3572 -6.3628 0.0309 2.9051 1.0000 1.0000 0.0000 5.7833 2.0000 
606 607 536 -0.8887 -0.3572 -6.3628 -0.9179 -0.3535 -6.5185 0.0309 0.1585 1.0000 1.0000 0.0000 5.9166 2.0000 
607 608 536 -0.9179 -0.3535 -6.5185 -0.9072 -0.3398 -6.6148 0.0309 0.0979 1.0000 1.0000 0.0000 6.0000 2.0000 
553 609 539 -0.1960 0.1753 -3.9087 -1.6552 -0.3401 -3.9057 0.0297 1.5476 1.0000 1.0000 0.0000 6.0000 2.0000 
554 610 540 -0.2529 0.3628 -4.3037 -0.1550 0.3694 -4.6171 0.0292 0.3285 1.0000 1.0000 0.0000 4.1816 2.0000 
610 611 540 -0.1550 0.3694 -4.6171 -0.0738 0.4144 -4.7803 0.0292 0.1877 1.0000 1.0000 0.0000 4.2660 2.0000 
611 612 540 -0.0738 0.4144 -4.7803 0.0975 0.6101 -5.0289 0.0292 0.3598 1.0000 1.0000 0.0000 4.4346 2.0000 
612 613 540 0.0975 0.6101 -5.0289 0.2373 0.8912 -5.3064 0.0292 0.4190 1.0000 1.0000 0.0000 4.6433 2.0000 
613 614 540 0.2373 0.8912 -5.3064 0.2722 1.0058 -5.3979 0.0292 0.1507 1.0000 1.0000 0.0000 4.7220 2.0000 
614 615 540 0.2722 1.0058 -5.3979 0.3406 1.1117 -5.5281 0.0292 0.1812 1.0000 1.0000 0.0000 4.8194 2.0000 
615 616 540 0.3406 1.1117 -5.5281 0.4389 1.2143 -5.6331 0.0292 0.1767 1.0000 1.0000 0.0000 4.9175 2.0000 
616 617 540 0.4389 1.2143 -5.6331 0.5044 1.3521 -5.7091 0.0292 0.1705 1.0000 1.0000 0.0000 5.0151 2.0000 
617 618 540 0.5044 1.3521 -5.7091 0.6278 1.6209 -5.8533 0.0292 0.3290 1.0000 1.0000 0.0000 5.2129 2.0000 
618 619 540 0.6278 1.6209 -5.8533 0.7126 1.9309 -6.0456 0.0292 0.3745 1.0000 1.0000 0.0000 5.4547 2.0000 
619 620 540 0.7126 1.9309 -6.0456 0.7303 2.0594 -6.1459 0.0292 0.1639 1.0000 1.0000 0.0000 5.5668 2.0000 
620 621 540 0.7303 2.0594 -6.1459 0.7311 2.0703 -6.1536 0.0292 0.0134 1.0000 1.0000 0.0000 5.5762 2.0000 
621 622 540 0.7311 2.0703 -6.1536 0.7355 2.1376 -6.2350 0.0292 0.1057 1.0000 1.0000 0.0000 5.6510 2.0000 
622 623 540 0.7355 2.1376 -6.2350 0.7517 2.3579 -6.5289 0.0292 0.3677 1.0000 1.0000 0.0000 5.9263 2.0000 
623 624 540 0.7517 2.3579 -6.5289 0.7574 2.4107 -6.6051 0.0292 0.0929 1.0000 1.0000 0.0000 6.0000 2.0000 
555 625 556 -0.2614 0.5248 -4.6580 -0.6145 0.5595 -4.3567 0.0297 0.4655 1.0000 1.0000 0.0000 4.4843 2.0000 
625 626 556 -0.6145 0.5595 -4.3567 -0.7957 0.5881 -4.0843 0.0297 0.3283 1.0000 1.0000 0.0000 4.6781 2.0000 
626 627 556 -0.7957 0.5881 -4.0843 -0.9081 0.5943 -3.9507 0.0297 0.1748 1.0000 1.0000 0.0000 4.7848 2.0000 
627 628 556 -0.9081 0.5943 -3.9507 -1.1114 0.5369 -3.7244 0.0297 0.3096 1.0000 1.0000 0.0000 4.9804 2.0000 
628 629 556 -1.1114 0.5369 -3.7244 -1.1963 0.5127 -3.6285 0.0297 0.1303 1.0000 1.0000 0.0000 5.0654 2.0000 
629 630 556 -1.1963 0.5127 -3.6285 -1.3266 0.4762 -3.4727 0.0297 0.2064 1.0000 1.0000 0.0000 5.2034 2.0000 
630 631 556 -1.3266 0.4762 -3.4727 -1.5472 0.2857 -3.3680 0.0297 0.3097 1.0000 1.0000 0.0000 5.4188 2.0000 
631 632 556 -1.5472 0.2857 -3.3680 -1.6187 -0.0052 -3.3707 0.0297 0.2996 1.0000 1.0000 0.0000 5.6377 2.0000 
632 633 556 -1.6187 -0.0052 -3.3707 -1.7735 -0.4275 -3.4226 0.0297 0.4527 1.0000 1.0000 0.0000 5.9903 2.0000 
633 634 556 -1.7735 -0.4275 -3.4226 -1.7773 -0.4387 -3.4239 0.0297 0.0120 1.0000 1.0000 0.0000 6.0000 2.0000 
556 635 566 -0.2921 0.6194 -4.8438 0.5407 0.0618 -5.8582 0.0274 1.4260 1.0000 1.0000 0.0000 5.6422 2.0000 
635 636 566 0.5407 0.0618 -5.8582 0.7259 -0.0489 -6.0563 0.0274 0.2929 1.0000 1.0000 0.0000 5.9341 2.0000 
636 637 566 0.7259 -0.0489 -6.0563 0.7700 -0.0718 -6.0982 0.0274 0.0650 1.0000 1.0000 0.0000 6.0000 2.0000 
557 638 569 -0.3188 0.6782 -4.9695 -1.6404 1.3710 -7.0159 0.0316 2.5326 1.0000 1.0000 0.0000 6.0000 2.0000 
558 639 570 -0.3773 0.8034 -5.2365 -0.7647 0.2212 -7.7033 0.0297 2.5640 1.0000 1.0000 0.0000 6.0000 2.0000 
559 640 571 -0.3954 0.8446 -5.3171 0.0767 1.3090 -6.7623 0.0290 1.5896 1.0000 1.0000 0.0000 6.0000 2.0000 
560 641 572 -0.4607 0.9520 -5.5376 -1.5140 1.9166 -6.3627 0.0326 1.6494 1.0000 1.0000 0.0000 6.0000 2.0000 
561 642 573 -0.5100 1.0427 -5.7278 0.3814 1.1572 -6.3488 0.0336 1.0924 1.0000 1.0000 0.0000 5.4496 2.0000 
642 643 573 0.3814 1.1572 -6.3488 0.6086 1.1894 -6.4696 0.0336 0.2593 1.0000 1.0000 0.0000 5.6110 2.0000 
643 644 573 0.6086 1.1894 -6.4696 0.8542 1.2241 -6.6635 0.0336 0.3149 1.0000 1.0000 0.0000 5.8120 2.0000 
644 645 573 0.8542 1.2241 -6.6635 1.0653 1.2293 -6.8571 0.0336 0.2865 1.0000 1.0000 0.0000 6.0000 2.0000 
562 646 577 -0.5778 1.1445 -5.9411 -1.1104 0.4574 -6.7008 0.0281 1.1546 1.0000 1.0000 0.0000 6.0000 2.0000 
563 647 578 -0.6026 1.2264 -6.1067 -1.6280 0.8533 -6.7295 0.0312 1.2563 1.0000 1.0000 0.0000 6.0000 2.0000 
564 648 579 -0.5862 1.2902 -6.4110 -0.3481 1.0910 -7.1464 0.0269 0.7982 1.0000 1.0000 0.0000 6.0000 2.0000 
565 649 580 -0.5832 1.3477 -6.6524 -0.4241 1.2792 -6.4413 0.0301 0.2731 1.0000 1.0000 0.0000 5.4785 2.0000 
649 650 580 -0.4241 1.2792 -6.4413 -0.1941 1.2721 -6.2725 0.0301 0.2854 1.0000 1.0000 0.0000 5.6759 2.0000 
650 651 580 -0.1941 1.2721 -6.2725 0.0739 1.2783 -6.1169 0.0301 0.3099 1.0000 1.0000 0.0000 5.8983 2.0000 
651 652 580 0.0739 1.2783 -6.1169 0.1975 1.2798 -6.0563 0.0301 0.1377 1.0000 1.0000 0.0000 6.0000 2.0000 
566 653 585 -0.5750 1.3774 -6.7925 -0.4265 1.4248 -6.6865 0.0280 0.1885 1.0000 1.0000 0.0000 5.4784 2.0000 
653 654 585 -0.4265 1.4248 -6.6865 -0.3597 1.4351 -6.6504 0.0280 0.0766 1.0000 1.0000 0.0000 5.5242 2.0000 
654 655 585 -0.3597 1.4351 -6.6504 -0.1872 1.4693 -6.5474 0.0280 0.2038 1.0000 1.0000 0.0000 5.6482 2.0000 
